Date,Open,High,Low,Close,Adj Close,Volume
2013-01-24,94.384903,96.670197,94.384903,96.556000,96.556000,278541
2013-01-25,97.070198,98.384300,96.556000,98.212898,98.212898,317269
2013-01-28,98.155701,98.841301,94.842003,96.041801,96.041801,323474
2013-01-29,96.441704,98.727097,95.813202,98.269997,98.269997,323763
2013-01-30,99.298401,99.298401,97.641502,98.384300,98.384300,262470
2013-01-31,98.269997,98.555702,95.127602,95.127602,95.127602,499316
2013-02-01,94.956200,97.698700,94.956200,97.641502,97.641502,249782
2013-02-04,97.584396,98.555702,96.556000,97.127296,97.127296,134582
2013-02-05,97.127296,97.470100,94.956200,97.413002,97.413002,304336
2013-02-06,98.555702,101.697998,98.269997,100.841003,100.841003,806621
2013-02-07,100.669998,102.841003,100.212997,102.268997,102.268997,436021
2013-02-08,101.469002,101.469002,98.555702,100.955002,100.955002,292655
2013-02-11,100.441002,100.841003,99.469803,99.869698,99.869698,136359
2013-02-12,100.384003,102.841003,99.698303,102.841003,102.841003,315409
2013-02-13,102.841003,107.239998,102.841003,107.125999,107.125999,388220
2013-02-14,107.526001,109.068001,104.040001,105.696999,105.696999,376100
2013-02-15,107.125999,114.209999,106.897003,112.039001,112.039001,1437114
2013-02-18,111.695999,119.981003,111.468002,119.866997,119.866997,958197
2013-02-19,120.095001,122.265999,117.809998,120.323997,120.323997,595156
2013-02-20,120.837997,125.637001,119.981003,125.637001,125.637001,1195005
2013-02-21,124.436996,124.551003,121.695000,123.922997,123.922997,768196
2013-02-22,123.237000,126.779999,123.123001,124.551003,124.551003,616403
2013-02-25,125.523003,125.980003,123.694000,124.836998,124.836998,394863
2013-02-26,123.294998,124.551003,121.237999,124.265999,124.265999,297811
2013-02-27,123.523003,126.094002,123.523003,124.836998,124.836998,317280
2013-02-28,125.694000,129.408005,125.694000,127.750999,127.750999,646626
2013-03-01,128.779007,130.151001,127.750999,129.408005,129.408005,524992
2013-03-04,128.207993,131.350006,126.950996,130.035995,130.035995,709500
2013-03-05,130.949997,137.578003,130.949997,137.578003,137.578003,1249311
2013-03-06,137.578003,137.692001,125.694000,135.406998,135.406998,1343257
2013-03-07,134.264008,134.720993,129.294006,130.264999,130.264999,804178
2013-03-08,130.893005,131.979004,128.608002,130.207993,130.207993,412332
2013-03-11,131.350006,131.350006,126.494003,128.550995,128.550995,329414
2013-03-12,128.436996,130.779007,127.008003,130.322006,130.322006,264649
2013-03-13,130.151001,133.406998,129.408005,130.949997,130.949997,476389
2013-03-14,131.065002,132.492996,127.407997,128.550995,128.550995,306048
2013-03-15,130.264999,130.264999,126.265999,128.264999,128.264999,235769
2013-03-18,125.694000,126.893997,122.265999,125.180000,125.180000,201364
2013-03-19,125.180000,125.466003,121.695000,121.695000,121.695000,428893
2013-03-20,121.695000,123.694000,115.639000,123.637001,123.637001,872010
2013-03-21,123.123001,123.637001,118.038002,118.552002,118.552002,722076
2013-03-22,117.695000,122.723000,115.809998,121.695000,121.695000,566738
2013-03-25,123.808998,126.208000,122.495003,123.294998,123.294998,478274
2013-03-26,124.379997,126.151001,121.351997,122.495003,122.495003,373241
2013-03-27,121.808998,122.836998,118.380997,121.351997,121.351997,204880
2013-04-02,121.351997,122.265999,119.181000,121.351997,121.351997,387459
2013-04-03,120.723999,124.666000,119.981003,123.408997,123.408997,387863
2013-04-04,123.694000,123.694000,119.124001,120.495003,120.495003,667147
2013-04-05,121.123001,121.123001,112.039001,115.981003,115.981003,969970
2013-04-08,118.552002,122.836998,117.866997,122.552002,122.552002,866649
2013-04-09,123.980003,125.580002,118.952003,119.695000,119.695000,539947
2013-04-10,119.981003,120.837997,116.837997,118.952003,118.952003,584344
2013-04-11,119.067001,123.980003,117.410004,123.351997,123.351997,906760
2013-04-12,123.123001,123.980003,121.123001,122.836998,122.836998,397768
2013-04-15,122.038002,122.779999,118.038002,119.924004,119.924004,449485
2013-04-16,119.408997,125.066002,118.380997,124.494003,124.494003,480164
2013-04-17,125.009003,127.350998,120.609001,125.750999,125.750999,943439
2013-04-18,130.949997,151.119003,130.949997,148.548004,148.548004,3404415
2013-04-19,147.462006,150.376007,142.205994,144.434006,144.434006,1562488
2013-04-22,143.406006,155.975006,142.320007,152.317993,152.317993,2138471
2013-04-23,153.690002,158.832001,153.632996,158.602997,158.602997,1168346
2013-04-24,159.917007,161.117004,154.261002,156.832001,156.832001,1031350
2013-04-25,156.546005,159.860001,155.860992,158.774994,158.774994,572273
2013-04-26,159.688995,160.546005,156.261002,157.231995,157.231995,510735
2013-04-29,157.403000,159.688995,157.403000,158.832001,158.832001,229797
2013-04-30,159.917007,160.546005,154.432007,158.259995,158.259995,355226
2013-05-02,158.259995,167.630005,157.117996,167.630005,167.630005,1060832
2013-05-03,167.401993,169.973007,164.716995,168.259003,168.259003,1114515
2013-05-06,165.001999,170.830002,163.973999,169.686996,169.686996,719991
2013-05-07,169.572998,171.858002,165.115997,165.115997,165.115997,805433
2013-05-08,165.115997,168.544006,165.115997,166.830002,166.830002,545641
2013-05-10,166.602005,166.830002,162.888000,163.001999,163.001999,344087
2013-05-13,162.544998,164.830994,158.031998,164.259003,164.259003,584801
2013-05-14,165.001999,167.345001,162.830994,164.259003,164.259003,266044
2013-05-15,164.544998,165.401993,159.973999,162.431000,162.431000,407589
2013-05-16,162.431000,165.401993,160.889008,163.973999,163.973999,206557
2013-05-21,165.115997,165.345001,161.117004,162.830994,162.830994,230294
2013-05-22,162.888000,165.059006,162.259995,165.059006,165.059006,322721
2013-05-23,161.973999,163.688004,158.832001,160.546005,160.546005,579328
2013-05-24,161.003006,164.488007,161.003006,164.259003,164.259003,310566
2013-05-27,164.259003,169.229996,164.145004,167.802002,167.802002,338663
2013-05-28,168.029999,170.257996,168.029999,169.686996,169.686996,185417
2013-05-29,169.115997,169.686996,167.001999,167.401993,167.401993,264570
2013-05-30,166.259003,167.858994,164.830994,166.259003,166.259003,261248
2013-05-31,169.173004,169.686996,166.315994,169.343994,169.343994,603255
2013-06-03,169.744003,179.514008,167.973007,177.972000,177.972000,1138117
2013-06-04,179.399994,180.485001,173.686005,175.686005,175.686005,757666
2013-06-05,174.828995,177.628998,172.944000,172.944000,172.944000,809779
2013-06-06,170.257996,170.257996,162.945007,164.259003,164.259003,1358852
2013-06-07,164.031006,164.145004,149.119003,153.117996,153.117996,1948977
2013-06-10,153.233002,157.688995,150.832993,151.003998,151.003998,630848
2013-06-11,150.832993,150.832993,145.576996,146.376999,146.376999,872010
2013-06-12,146.261993,154.832001,145.804993,151.690002,151.690002,611507
2013-06-13,151.061996,154.660995,148.832993,152.947006,152.947006,579276
2013-06-14,155.231995,157.117996,153.404007,153.975006,153.975006,638568
2013-06-17,155.347000,158.546005,154.261002,157.688995,157.688995,407895
2013-06-18,158.259995,158.832001,154.947006,156.546005,156.546005,436075
2013-06-19,157.061005,157.860001,154.261002,157.403000,157.403000,348221
2013-06-20,155.688995,156.432007,150.947006,152.546997,152.546997,606780
2013-06-21,151.119003,157.061005,150.832993,154.490005,154.490005,639776
2013-06-24,153.690002,154.261002,148.889999,150.319000,150.319000,627251
2013-06-25,150.832993,150.832993,143.977005,147.404999,147.404999,743009
2013-06-26,147.748001,153.632996,147.462006,152.832993,152.832993,572997
2013-06-27,153.690002,155.117996,150.604004,153.003998,153.003998,324046
2013-06-28,153.347000,155.231995,149.690002,151.632996,151.632996,287763
2013-07-01,151.690002,154.832001,149.576004,154.718002,154.718002,238619
2013-07-02,155.404007,156.832001,153.746994,156.546005,156.546005,329511
2013-07-03,156.546005,156.774994,152.546997,153.003998,153.003998,276398
2013-07-04,155.975006,155.975006,147.690994,149.233002,149.233002,970171
2013-07-05,149.746994,151.746994,148.662003,149.919006,149.919006,349637
2013-07-08,150.319000,151.175995,143.977005,144.320007,144.320007,667605
2013-07-09,143.806000,144.320007,134.835999,137.121002,137.121002,1044836
2013-07-10,137.692001,140.835007,135.406998,139.406006,139.406006,566304
2013-07-11,147.748001,160.373993,146.548004,154.832001,154.832001,1848153
2013-07-12,156.546005,156.604004,151.690002,152.776001,152.776001,696355
2013-07-15,153.632996,161.003006,153.289993,160.830994,160.830994,683577
2013-07-16,160.889008,162.203003,158.832001,160.203003,160.203003,534840
2013-07-17,160.660004,162.373993,157.802994,159.231995,159.231995,507735
2013-07-18,159.231995,160.259995,156.317993,157.746002,157.746002,281658
2013-07-19,156.718002,159.917007,156.488998,159.289001,159.289001,249201
2013-07-22,159.403000,160.259995,157.746002,158.089005,158.089005,307911
2013-07-23,158.259995,159.289001,152.776001,155.347000,155.347000,412386
2013-07-24,156.031998,160.546005,153.746994,160.203003,160.203003,509317
2013-07-25,159.460007,159.917007,156.261002,156.261002,156.261002,287859
2013-07-26,157.117996,157.860001,154.261002,154.832001,154.832001,218354
2013-07-29,154.317993,154.832001,149.690002,151.404007,151.404007,312538
2013-07-30,151.460999,153.347000,147.119003,148.033005,148.033005,408035
2013-07-31,147.748001,151.119003,146.091003,150.261993,150.261993,439647
2013-08-01,151.061996,152.376007,149.804993,150.089996,150.089996,187567
2013-08-02,150.205002,152.546997,148.662003,151.860992,151.860992,193094
2013-08-05,151.860992,154.203995,151.576004,153.233002,153.233002,194541
2013-08-06,153.347000,153.917999,149.804993,150.376007,150.376007,282598
2013-08-07,142.434006,143.977005,138.378006,141.692001,141.692001,2789366
2013-08-08,141.748993,145.119995,141.119995,143.977005,143.977005,769214
2013-08-09,145.119995,145.404999,143.119995,143.919998,143.919998,316230
2013-08-12,143.919998,144.490997,139.977997,141.863007,141.863007,337650
2013-08-13,143.005997,143.005997,140.091995,140.720001,140.720001,378400
2013-08-14,140.434998,141.520004,134.264008,137.634995,137.634995,1780055
2013-08-15,135.977997,136.778000,130.893005,131.692993,131.692993,815754
2013-08-16,132.093002,135.692993,131.979004,132.207001,132.207001,817844
2013-08-19,132.550003,138.205994,132.550003,137.292007,137.292007,928397
2013-08-20,136.949997,137.235001,134.378006,136.264008,136.264008,572420
2013-08-21,136.835007,138.264008,135.007004,135.350006,135.350006,387182
2013-08-22,135.406998,136.550003,133.406998,134.264008,134.264008,475353
2013-08-23,134.264008,135.007004,132.035995,132.835999,132.835999,390107
2013-08-26,132.606995,133.636002,131.408005,133.121994,133.121994,203655
2013-08-27,133.121994,133.350006,126.265999,127.123001,127.123001,876986
2013-08-28,124.893997,126.950996,121.408997,126.551003,126.551003,1429577
2013-08-29,126.893997,130.779007,126.893997,129.921997,129.921997,685465
2013-08-30,131.065002,131.065002,124.723000,125.237000,125.237000,683729
2013-09-02,126.836998,131.636002,126.836998,129.294006,129.294006,949238
2013-09-03,130.264999,133.063995,128.550995,128.550995,128.550995,933608
2013-09-04,125.123001,125.123001,118.610001,120.265999,120.265999,2813100
2013-09-05,119.981003,124.209000,119.124001,123.123001,123.123001,1441611
2013-09-06,125.237000,127.407997,124.037003,125.523003,125.523003,1180891
2013-09-09,126.265999,127.237000,124.209000,126.094002,126.094002,416522
2013-09-10,127.807999,133.863998,127.750999,133.692993,133.692993,1487731
2013-09-11,133.979004,135.807007,131.807007,132.264999,132.264999,865093
2013-09-12,133.007004,134.664001,130.949997,131.750000,131.750000,902283
2013-09-13,131.350006,132.093002,129.694000,129.751007,129.751007,517489
2013-09-16,130.893005,132.436005,130.436005,131.235992,131.235992,570481
2013-09-17,131.292999,131.292999,129.235992,129.408005,129.408005,561666
2013-09-18,129.979004,130.207993,126.665001,127.637001,127.637001,413731
2013-09-19,130.264999,131.921997,129.751007,130.722000,130.722000,651970
2013-09-20,129.121994,130.436005,127.580002,128.550995,128.550995,535898
2013-09-23,127.407997,128.264999,124.609001,124.836998,124.836998,515257
2013-09-24,125.066002,125.293999,121.408997,122.836998,122.836998,950594
2013-09-25,121.808998,126.094002,121.408997,125.694000,125.694000,855017
2013-09-26,126.151001,127.580002,123.922997,124.950996,124.950996,811415
2013-09-27,125.123001,126.265999,123.637001,126.094002,126.094002,441291
2013-09-30,125.180000,126.094002,123.466003,124.152000,124.152000,540542
2013-10-01,124.152000,126.551003,122.894997,125.980003,125.980003,544678
2013-10-02,126.265999,130.207993,126.265999,129.235992,129.235992,906112
2013-10-03,129.636002,130.151001,128.608002,129.694000,129.694000,381564
2013-10-04,130.264999,131.121994,126.893997,128.951004,128.951004,672777
2013-10-07,130.264999,131.979004,129.350998,129.464996,129.464996,802202
2013-10-08,130.550995,131.292999,126.379997,128.722000,128.722000,465548
2013-10-09,128.322006,128.322006,124.265999,124.836998,124.836998,577725
2013-10-10,126.037003,128.837006,125.922997,128.837006,128.837006,403906
2013-10-11,128.951004,130.264999,127.123001,127.750999,127.750999,333804
2013-10-14,127.580002,127.637001,125.694000,126.494003,126.494003,246042
2013-10-15,126.836998,127.694000,124.436996,127.407997,127.407997,649325
2013-10-16,127.694000,128.436996,126.151001,127.407997,127.407997,657989
2013-10-17,127.464996,135.921005,127.407997,135.007004,135.007004,1761656
2013-10-18,136.606995,140.776993,135.121002,138.606003,138.606003,1652750
2013-10-21,140.835007,142.091995,139.406006,140.378006,140.378006,726562
2013-10-22,140.835007,140.835007,137.292007,138.264008,138.264008,626659
2013-10-23,137.692001,138.548996,134.835999,137.863998,137.863998,749763
2013-10-24,135.406998,142.548996,134.378006,140.720001,140.720001,1672922
2013-10-25,140.662994,140.662994,138.778000,139.692001,139.692001,439707
2013-10-28,139.977997,142.149002,138.434998,140.548996,140.548996,603302
2013-10-29,141.748993,141.919998,139.977997,141.348999,141.348999,717289
2013-10-30,141.292007,141.692001,139.977997,139.977997,139.977997,677244
2013-10-31,138.664001,141.063004,138.548996,139.919998,139.919998,560800
2013-11-01,139.406006,139.634995,136.550003,138.492004,138.492004,585360
2013-11-04,137.121002,139.235001,133.121994,133.121994,133.121994,2377069
2013-11-05,133.121994,133.979004,126.551003,126.551003,126.551003,1680016
2013-11-06,127.407997,130.550995,122.265999,130.322006,130.322006,1768071
2013-11-07,130.835999,131.121994,126.836998,126.836998,126.836998,876132
2013-11-08,125.980003,128.264999,124.265999,127.350998,127.350998,1065834
2013-11-11,126.322998,127.123001,123.694000,125.350998,125.350998,1038234
2013-11-12,124.779999,125.123001,121.466003,122.666000,122.666000,1210381
2013-11-13,123.009003,125.865997,122.836998,124.893997,124.893997,917433
2013-11-14,126.265999,126.494003,121.922997,123.009003,123.009003,982867
2013-11-15,123.351997,124.209000,121.980003,123.637001,123.637001,463572
2013-11-18,123.980003,125.580002,123.466003,125.123001,125.123001,736628
2013-11-19,125.580002,126.208000,124.666000,125.123001,125.123001,602938
2013-11-20,125.180000,126.151001,124.666000,125.350998,125.350998,392241
2013-11-21,125.123001,127.980003,124.779999,125.807999,125.807999,969324
2013-11-22,127.123001,128.093994,126.265999,128.093994,128.093994,456324
2013-11-25,128.893997,131.578995,128.664993,131.121994,131.121994,1066772
2013-11-26,131.522003,132.264999,129.751007,130.264999,130.264999,623593
2013-11-27,130.378998,131.408005,128.837006,130.322006,130.322006,387468
2013-11-28,129.979004,130.264999,129.065002,130.093002,130.093002,313793
2013-11-29,130.550995,131.921997,129.807999,131.408005,131.408005,681194
2013-12-02,131.979004,132.779007,130.378998,132.779007,132.779007,428449
2013-12-03,132.035995,132.550003,129.235992,131.408005,131.408005,719051
2013-12-04,131.179001,133.520996,129.751007,132.949997,132.949997,980940
2013-12-05,124.152000,127.807999,122.836998,123.009003,123.009003,2642387
2013-12-06,122.609001,122.666000,111.982002,117.524002,117.524002,3777736
2013-12-09,117.638000,117.695000,111.411003,111.411003,111.411003,1582463
2013-12-10,111.810997,114.039001,108.782997,109.125000,109.125000,1278329
2013-12-11,109.411003,111.181999,109.125000,111.181999,111.181999,644083
2013-12-12,110.838997,111.011002,107.411003,107.583000,107.583000,758461
2013-12-13,108.839996,110.724998,107.753998,109.125000,109.125000,631508
2013-12-16,109.125000,110.210999,104.725998,105.296997,105.296997,835779
2013-12-17,105.583000,106.440002,102.955002,105.639999,105.639999,701253
2013-12-18,107.011002,110.554001,106.040001,109.696999,109.696999,963287
2013-12-19,111.353996,112.724998,107.526001,108.497002,108.497002,1093902
2013-12-20,109.011002,110.554001,108.554001,109.411003,109.411003,538676
2013-12-23,109.867996,111.810997,109.753998,110.267998,110.267998,399753
2013-12-27,110.210999,111.068001,109.411003,109.525002,109.525002,288227
2013-12-30,109.411003,109.525002,106.839996,107.526001,107.526001,642212
2014-01-02,107.296997,109.753998,106.268997,107.696999,107.696999,815702
2014-01-03,107.926003,114.153000,106.839996,112.724998,112.724998,906517
2014-01-06,112.267998,113.695999,110.497002,112.553001,112.553001,654399
2014-01-07,113.010002,113.125000,107.983002,111.468002,111.468002,1428610
2014-01-08,117.124001,121.123001,115.181999,120.552002,120.552002,3456127
2014-01-09,120.552002,122.209000,118.723999,121.066002,121.066002,1030911
2014-01-10,121.695000,124.609001,121.123001,122.836998,122.836998,1248697
2014-01-13,124.322998,127.065002,123.123001,126.950996,126.950996,741184
2014-01-14,125.293999,126.265999,123.294998,125.980003,125.980003,525189
2014-01-15,127.350998,130.722000,126.094002,130.207993,130.207993,1101354
2014-01-16,130.550995,130.722000,125.750999,127.980003,127.980003,616562
2014-01-17,128.436996,128.436996,122.265999,122.379997,122.379997,1125088
2014-01-20,121.808998,125.237000,120.152000,124.609001,124.609001,570059
2014-01-21,125.123001,127.407997,124.094002,125.123001,125.123001,519764
2014-01-22,126.037003,126.608002,124.152000,124.322998,124.322998,394346
2014-01-23,124.322998,124.893997,122.779999,122.779999,122.779999,364056
2014-01-24,123.865997,123.980003,120.894997,121.351997,121.351997,630883
2014-01-27,121.123001,123.237000,118.837997,123.066002,123.066002,711929
2014-01-28,124.265999,125.237000,121.123001,122.894997,122.894997,485098
2014-01-29,124.094002,124.950996,118.610001,119.181000,119.181000,768976
2014-01-30,119.408997,121.123001,117.124001,119.866997,119.866997,493512
2014-01-31,120.323997,120.609001,115.809998,116.496002,116.496002,629666
2014-02-03,117.181000,118.723999,115.410004,116.837997,116.837997,798246
2014-02-04,114.838997,115.238998,113.695999,114.324997,114.324997,604389
2014-02-05,115.067001,116.723999,113.181999,113.468002,113.468002,501703
2014-02-06,119.808998,129.121994,119.294998,126.265999,126.265999,2998364
2014-02-07,127.180000,128.264999,125.293999,127.980003,127.980003,948382
2014-02-10,129.350998,132.550003,129.179001,130.835999,130.835999,1167989
2014-02-11,131.408005,132.322006,129.694000,131.578995,131.578995,619424
2014-02-12,131.807007,136.550003,129.408005,136.550003,136.550003,910476
2014-02-13,147.518997,147.518997,139.235001,144.548004,144.548004,3981899
2014-02-14,145.119995,145.576996,140.891998,142.606003,142.606003,1059220
2014-02-17,141.119995,145.005005,140.548996,144.376999,144.376999,919331
2014-02-18,145.005005,149.576004,142.834000,148.548004,148.548004,1020313
2014-02-19,147.975998,147.975998,143.634003,143.977005,143.977005,740979
2014-02-20,142.834000,144.604996,141.005997,143.462997,143.462997,533975
2014-02-21,143.977005,145.634003,143.690994,144.834000,144.834000,218303
2014-02-24,144.662994,146.718994,143.634003,144.091003,144.091003,397485
2014-02-25,144.320007,149.690002,144.205002,147.690994,147.690994,779865
2014-02-26,148.548004,150.662003,147.690994,147.975998,147.975998,525637
2014-02-27,148.548004,150.205002,146.261993,147.576004,147.576004,650117
2014-02-28,147.576004,148.261993,146.604996,147.404999,147.404999,339318
2014-03-03,145.634003,146.033997,142.205994,145.576996,145.576996,861641
2014-03-04,145.520004,151.919006,145.404999,150.947006,150.947006,1090559
2014-03-05,151.690002,152.490005,148.889999,151.746994,151.746994,715041
2014-03-06,144.604996,151.119003,143.406006,149.632996,149.632996,1896267
2014-03-07,148.091003,148.319000,143.462997,143.520004,143.520004,1115262
2014-03-10,141.576996,143.977005,140.091995,140.548996,140.548996,595060
2014-03-11,141.406006,142.263000,138.320999,139.406006,139.406006,747873
2014-03-12,138.835007,139.748993,137.406998,138.891998,138.891998,310000
2014-03-13,139.748993,141.520004,138.891998,139.692001,139.692001,276941
2014-03-14,139.406006,142.149002,137.121002,137.292007,137.292007,669333
2014-03-17,139.121002,140.091995,137.406998,138.434998,138.434998,405657
2014-03-18,139.977997,139.977997,137.177994,139.520996,139.520996,356344
2014-03-19,139.977997,141.005997,138.835007,140.776993,140.776993,265790
2014-03-20,140.091995,140.662994,137.464005,137.748993,137.748993,401647
2014-03-21,138.778000,141.292007,138.091995,139.520996,139.520996,406852
2014-03-24,139.406006,139.406006,134.320999,135.921005,135.921005,581737
2014-03-25,136.550003,140.776993,136.550003,140.662994,140.662994,691486
2014-03-26,141.119995,145.119995,140.720001,145.119995,145.119995,601728
2014-03-27,143.690994,144.834000,141.977005,144.263000,144.263000,443071
2014-03-28,144.434006,145.690994,143.462997,143.520004,143.520004,251229
2014-03-31,144.548004,145.690994,143.690994,144.604996,144.604996,314360
2014-04-01,145.119995,145.119995,142.834000,142.834000,142.834000,338854
2014-04-02,144.033997,144.033997,143.119995,143.406006,143.406006,210248
2014-04-03,143.919998,144.263000,141.119995,142.149002,142.149002,362155
2014-04-04,143.520004,148.261993,142.834000,145.291000,145.291000,1637997
2014-04-07,144.548004,145.748001,142.320007,144.490997,144.490997,421584
2014-04-08,144.091003,145.119995,137.921005,138.035004,138.035004,725685
2014-04-09,139.692001,141.520004,139.348999,139.977997,139.977997,387972
2014-04-10,140.263000,141.692001,138.606003,140.091995,140.091995,411093
2014-04-11,138.264008,139.406006,133.750000,134.264008,134.264008,678408
2014-04-14,133.121994,134.835999,128.608002,132.436005,132.436005,423945
2014-04-15,132.436005,134.093002,129.294006,130.322006,130.322006,378816
2014-04-16,null,null,null,null,null,null
2014-04-22,132.035995,137.063995,132.035995,137.063995,137.063995,606503
2014-04-23,136.664001,137.121002,134.893005,136.035004,136.035004,353605
2014-04-24,136.492004,137.464005,131.692993,132.664001,132.664001,510504
2014-04-25,131.979004,132.492996,129.408005,130.378998,130.378998,509739
2014-04-28,130.436005,131.235992,126.950996,129.294006,129.294006,452039
2014-04-29,129.408005,132.207001,129.121994,130.722000,130.722000,383495
2014-04-30,131.121994,134.835999,128.608002,134.835999,134.835999,527982
2014-05-02,134.835999,135.863998,131.636002,134.320999,134.320999,426590
2014-05-05,133.807007,134.835999,132.550003,134.550003,134.550003,227016
2014-05-06,134.720993,140.205994,134.606995,139.977997,139.977997,644717
2014-05-07,137.464005,141.119995,133.807007,138.835007,138.835007,1451923
2014-05-08,138.264008,140.548996,137.235001,139.919998,139.919998,701169
2014-05-09,145.634003,146.718994,141.348999,141.977005,141.977005,1315997
2014-05-12,140.606003,140.662994,135.464005,137.007004,137.007004,745741
2014-05-13,136.320999,138.720993,134.606995,136.664001,136.664001,476688
2014-05-14,136.550003,138.548996,135.692993,135.692993,135.692993,365640
2014-05-15,134.949997,135.807007,131.692993,131.979004,131.979004,394793
2014-05-16,131.636002,132.779007,125.694000,130.608002,130.608002,967775
2014-05-19,130.550995,139.977997,127.694000,136.378006,136.378006,1585489
2014-05-20,137.348999,138.264008,135.121002,136.949997,136.949997,498066
2014-05-21,137.063995,138.091995,136.149994,137.121002,137.121002,392104
2014-05-22,138.835007,139.348999,136.891998,137.177994,137.177994,493333
2014-05-23,138.835007,139.919998,137.578003,139.692001,139.692001,252274
2014-05-26,139.977997,142.776993,139.462997,140.263000,140.263000,341334
2014-05-27,141.863007,144.263000,140.662994,140.720001,140.720001,509154
2014-05-28,139.462997,142.434006,139.406006,141.806000,141.806000,246537
2014-05-30,141.292007,143.348007,139.406006,142.033997,142.033997,432373
2014-06-02,142.548996,143.291000,139.520996,139.692001,139.692001,414821
2014-06-03,141.177002,141.235001,135.406998,136.320999,136.320999,623087
2014-06-04,135.977997,136.778000,134.207001,134.436005,134.436005,582405
2014-06-05,134.835999,138.778000,134.264008,137.406998,137.406998,1013016
2014-06-06,138.949005,141.692001,137.578003,140.776993,140.776993,580497
2014-06-10,138.891998,140.548996,138.091995,139.863007,139.863007,356285
2014-06-11,139.863007,139.863007,134.436005,135.692993,135.692993,686809
2014-06-12,134.893005,136.550003,133.235992,135.121002,135.121002,215965
2014-06-13,133.979004,134.264008,131.065002,131.065002,131.065002,466691
2014-06-16,130.264999,132.550003,127.123001,127.694000,127.694000,623822
2014-06-17,128.550995,129.350998,125.980003,125.980003,125.980003,532835
2014-06-18,126.779999,128.093994,123.980003,124.094002,124.094002,683351
2014-06-19,125.123001,126.265999,123.009003,123.408997,123.408997,487027
2014-06-20,124.265999,124.265999,120.380997,120.552002,120.552002,819545
2014-06-23,121.695000,122.552002,119.866997,120.609001,120.609001,688540
2014-06-24,121.466003,123.123001,121.123001,121.351997,121.351997,474504
2014-06-25,121.638000,121.808998,115.524002,117.010002,117.010002,875511
2014-06-26,117.067001,117.524002,113.695999,114.610001,114.610001,819747
2014-06-27,114.896004,116.953003,114.324997,114.324997,114.324997,622284
2014-06-30,115.410004,116.610001,113.809998,115.067001,115.067001,634159
2014-07-01,114.096001,114.153000,110.667999,113.925003,113.925003,1171271
2014-07-02,113.866997,117.809998,113.352997,117.410004,117.410004,613590
2014-07-03,117.752998,119.124001,115.809998,118.266998,118.266998,799477
2014-07-04,119.638000,123.237000,119.524002,122.609001,122.609001,823324
2014-07-07,125.523003,126.836998,121.695000,121.980003,121.980003,927006
2014-07-08,123.009003,123.751999,117.124001,117.695000,117.695000,690270
2014-07-09,118.266998,118.610001,116.209999,116.266998,116.266998,451118
2014-07-10,116.266998,116.953003,113.866997,115.238998,115.238998,417676
2014-07-11,114.724998,117.695000,114.610001,115.467003,115.467003,534743
2014-07-14,115.524002,118.153000,114.439003,114.610001,114.610001,410885
2014-07-15,115.181999,115.410004,112.611000,113.181999,113.181999,772797
2014-07-16,113.410004,119.408997,113.410004,118.266998,118.266998,902556
2014-07-17,111.411003,112.553001,109.753998,111.982002,111.982002,1685920
2014-07-18,111.411003,112.324997,109.696999,110.838997,110.838997,428741
2014-07-21,109.810997,110.781998,105.754997,108.954002,108.954002,608106
2014-07-22,109.982002,111.411003,109.411003,110.040001,110.040001,306516
2014-07-23,110.439003,111.925003,109.639999,111.925003,111.925003,398785
2014-07-24,111.695999,111.925003,110.781998,111.468002,111.468002,237014
2014-07-25,111.468002,111.867996,109.867996,109.982002,109.982002,116846
2014-07-28,110.611000,112.953003,110.611000,111.411003,111.411003,299003
2014-07-29,111.925003,112.553001,108.210999,108.954002,108.954002,304044
2014-07-30,109.582001,112.553001,108.267998,112.382004,112.382004,236770
2014-07-31,113.010002,113.125000,109.125000,109.125000,109.125000,351899
2014-08-01,108.554001,109.068001,105.182999,105.182999,105.182999,486161
2014-08-04,105.012001,106.268997,99.584099,100.612000,100.612000,779289
2014-08-05,101.697998,103.412003,101.412003,102.841003,102.841003,515233
2014-08-06,102.268997,105.696999,99.698303,104.440002,104.440002,800537
2014-08-07,107.696999,108.497002,102.955002,103.355003,103.355003,764874
2014-08-08,102.841003,103.355003,99.412697,102.325996,102.325996,389636
2014-08-11,105.069000,105.696999,103.697998,105.696999,105.696999,366004
2014-08-12,105.639999,108.267998,105.069000,107.926003,107.926003,336743
2014-08-13,108.497002,110.210999,108.097000,110.210999,110.210999,466960
2014-08-14,110.267998,111.982002,109.239998,111.982002,111.982002,325814
2014-08-15,111.753998,115.352997,111.411003,115.067001,115.067001,371477
2014-08-18,115.410004,115.695999,112.896004,113.125000,113.125000,226160
2014-08-19,114.266998,115.124001,111.468002,112.496002,112.496002,333340
2014-08-20,112.781998,113.866997,110.897003,113.125000,113.125000,434998
2014-08-21,113.410004,113.639000,111.867996,112.324997,112.324997,138496
2014-08-22,113.068001,113.238998,111.982002,113.238998,113.238998,223915
2014-08-25,113.295998,117.067001,111.411003,116.266998,116.266998,497756
2014-08-26,116.209999,119.924004,114.953003,119.524002,119.524002,598858
2014-08-27,118.837997,122.209000,118.837997,120.552002,120.552002,374491
2014-08-28,120.609001,121.066002,117.981003,118.837997,118.837997,477108
